"amount_per_transaction","customer_id","cust_avg_payment"
"2.99","34","3.740000"
"0.99","34","3.740000"
"4.99","34","3.740000"
"2.99","34","3.740000"
"5.99","34","3.740000"
"7.99","34","3.740000"
"3.99","35","4.052500"
"6.99","35","4.052500"
"0.99","35","4.052500"
"2.99","35","4.052500"
"4.99","35","4.052500"
"0.99","35","4.052500"
"2.99","35","4.052500"
"4.99","35","4.052500"
"2.99","35","4.052500"
"4.99","35","4.052500"
"0.99","35","4.052500"
"2.99","35","4.052500"
"0.99","35","4.052500"
"5.99","35","4.052500"
"0.99","35","4.052500"
"5.99","35","4.052500"
"4.99","35","4.052500"
"4.99","35","4.052500"
"4.99","35","4.052500"
"4.99","35","4.052500"
"6.99","35","4.052500"
"5.99","35","4.052500"
"2.99","35","4.052500"
"6.99","35","4.052500"
"1.99","35","4.052500"
"7.99","35","4.052500"
"4.99","35","4.052500"
"4.99","35","4.052500"
"2.99","35","4.052500"
"0.99","35","4.052500"
"2.99","35","4.052500"
"4.99","35","4.052500"
"0.99","36","3.434444"
"0.99","36","3.434444"
"0.99","36","3.434444"
"0.99","36","3.434444"
"4.99","36","3.434444"
"4.99","36","3.434444"
"0.99","36","3.434444"
"0.99","36","3.434444"
"6.99","36","3.434444"
"0.99","36","3.434444"
"6.99","36","3.434444"
"0.99","36","3.434444"
"2.99","36","3.434444"
"4.99","36","3.434444"
"2.99","36","3.434444"
"0.99","36","3.434444"
"2.99","36","3.434444"
"2.99","36","3.434444"
"0.99","36","3.434444"
"6.99","36","3.434444"
"4.99","36","3.434444"
"4.99","36","3.434444"
"2.99","36","3.434444"
"1.99","36","3.434444"
"4.99","36","3.434444"
"9.99","36","3.434444"
"4.99","36","3.434444"
"4.99","40","4.101111"
"7.99","40","4.101111"
"2.99","40","4.101111"
"4.99","40","4.101111"
"0.99","40","4.101111"
"1.99","40","4.101111"
"2.99","40","4.101111"
"5.99","40","4.101111"
"0.99","40","4.101111"
"0.99","40","4.101111"
"0.99","40","4.101111"
"3.99","40","4.101111"
"8.99","40","4.101111"
"4.99","40","4.101111"
"6.99","40","4.101111"
"1.99","40","4.101111"
"2.99","40","4.101111"
"0.99","40","4.101111"
"3.99","40","4.101111"
"9.99","40","4.101111"
"2.99","40","4.101111"
"6.99","40","4.101111"
"0.99","40","4.101111"
"5.99","40","4.101111"
"2.99","40","4.101111"
"6.99","40","4.101111"
"2.99","40","4.101111"
"5.99","42","3.923333"
"0.99","42","3.923333"
"2.99","42","3.923333"
"3.99","42","3.923333"
"4.99","42","3.923333"
"2.99","42","3.923333"
"4.99","42","3.923333"
"5.99","42","3.923333"
"3.99","42","3.923333"
"2.99","42","3.923333"
"2.99","42","3.923333"
"0.99","42","3.923333"
"3.99","42","3.923333"
"0.99","42","3.923333"
"6.99","42","3.923333"
"2.99","42","3.923333"
"3.99","42","3.923333"
"2.99","42","3.923333"
"3.99","42","3.923333"
"3.99","42","3.923333"
"6.99","42","3.923333"
"2.99","42","3.923333"
"2.99","42","3.923333"
"5.99","42","3.923333"
"4.99","42","3.923333"
"2.99","42","3.923333"
"7.99","42","3.923333"
"2.99","42","3.923333"
"5.98","42","3.923333"
"0.00","42","3.923333"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"1.99","43","4.156667"
"2.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"2.99","43","4.156667"
"4.99","43","4.156667"
"3.99","43","4.156667"
"0.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"2.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"6.99","43","4.156667"
"2.99","43","4.156667"
"3.98","43","4.156667"
"0.00","43","4.156667"
"2.99","46","4.195882"
"4.99","46","4.195882"
"2.99","46","4.195882"
"4.99","46","4.195882"
"4.99","46","4.195882"
"0.99","46","4.195882"
"2.99","46","4.195882"
"8.99","46","4.195882"
"4.99","46","4.195882"
"4.99","46","4.195882"
"2.99","46","4.195882"
"4.99","46","4.195882"
"4.99","46","4.195882"
"0.99","46","4.195882"
"3.99","46","4.195882"
"8.99","46","4.195882"
"2.99","46","4.195882"
"2.99","46","4.195882"
"4.99","46","4.195882"
"4.99","46","4.195882"
"5.99","46","4.195882"
"0.99","46","4.195882"
"4.99","46","4.195882"
"2.99","46","4.195882"
"4.99","46","4.195882"
"2.99","46","4.195882"
"4.99","46","4.195882"
"0.99","46","4.195882"
"4.99","46","4.195882"
"6.99","46","4.195882"
"4.99","46","4.195882"
"2.99","46","4.195882"
"0.99","46","4.195882"
"5.99","46","4.195882"
"1.99","49","4.668571"
"3.99","49","4.668571"
"2.99","49","4.668571"
"4.99","49","4.668571"
"0.99","49","4.668571"
"9.99","49","4.668571"
"0.99","49","4.668571"
"6.99","49","4.668571"
"4.99","49","4.668571"
"4.99","49","4.668571"
"0.99","49","4.668571"
"2.99","49","4.668571"
"4.99","49","4.668571"
"6.99","49","4.668571"
"7.99","49","4.668571"
"4.99","49","4.668571"
"4.99","49","4.668571"
"8.99","49","4.668571"
"10.99","49","4.668571"
"0.99","49","4.668571"
"4.99","49","4.668571"
"4.99","49","4.668571"
"0.99","49","4.668571"
"2.99","49","4.668571"
"2.99","49","4.668571"
"5.99","49","4.668571"
"6.99","49","4.668571"
"2.99","49","4.668571"
"4.99","55","4.580909"
"9.99","55","4.580909"
"0.99","55","4.580909"
"2.99","55","4.580909"
"2.99","55","4.580909"
"2.99","55","4.580909"
"4.99","55","4.580909"
"4.99","55","4.580909"
"4.99","55","4.580909"
"7.99","55","4.580909"
"4.99","55","4.580909"
"6.99","55","4.580909"
"2.99","55","4.580909"
"5.99","55","4.580909"
"2.99","55","4.580909"
"1.99","55","4.580909"
"4.99","55","4.580909"
"4.99","55","4.580909"
"1.99","55","4.580909"
"6.99","55","4.580909"
"2.99","55","4.580909"
"4.99","55","4.580909"
"9.99","57","4.097143"
"4.99","57","4.097143"
"5.99","57","4.097143"
"0.99","57","4.097143"
"4.99","57","4.097143"
"7.99","57","4.097143"
"0.99","57","4.097143"
"4.99","57","4.097143"
"4.99","57","4.097143"
"4.99","57","4.097143"
"0.99","57","4.097143"
"2.99","57","4.097143"
"4.99","57","4.097143"
"1.99","57","4.097143"
"4.99","57","4.097143"
"5.99","57","4.097143"
"0.99","57","4.097143"
"0.99","57","4.097143"
"1.99","57","4.097143"
"0.99","57","4.097143"
"2.99","57","4.097143"
"4.99","57","4.097143"
"5.99","57","4.097143"
"0.99","57","4.097143"
"0.99","57","4.097143"
"9.99","57","4.097143"
"0.99","57","4.097143"
"9.99","57","4.097143"
"0.99","61","4.204286"
"7.99","61","4.204286"
"1.99","61","4.204286"
"6.99","61","4.204286"
"4.99","61","4.204286"
"3.99","61","4.204286"
"6.99","61","4.204286"
"0.99","61","4.204286"
"2.99","61","4.204286"
"9.99","61","4.204286"
"0.99","61","4.204286"
"0.99","61","4.204286"
"6.99","61","4.204286"
"1.99","61","4.204286"
"4.99","64","3.050606"
"0.99","64","3.050606"
"2.99","64","3.050606"
"0.99","64","3.050606"
"2.99","64","3.050606"
"0.99","64","3.050606"
"4.99","64","3.050606"
"1.99","64","3.050606"
"5.99","64","3.050606"
"5.99","64","3.050606"
"3.99","64","3.050606"
"2.99","64","3.050606"
"0.99","64","3.050606"
"2.99","64","3.050606"
"0.99","64","3.050606"
"1.99","64","3.050606"
"0.99","64","3.050606"
"0.99","64","3.050606"
"2.99","64","3.050606"
"1.99","64","3.050606"
"4.99","64","3.050606"
"2.99","64","3.050606"
"6.99","64","3.050606"
"3.99","64","3.050606"
"0.99","64","3.050606"
"4.99","64","3.050606"
"4.99","64","3.050606"
"0.99","64","3.050606"
"2.99","64","3.050606"
"0.99","64","3.050606"
"5.99","64","3.050606"
"0.99","64","3.050606"
"4.99","64","3.050606"
"4.99","65","4.717273"
"0.99","65","4.717273"
"7.99","65","4.717273"
"4.99","65","4.717273"
"4.99","65","4.717273"
"4.99","65","4.717273"
"3.99","65","4.717273"
"3.99","65","4.717273"
"0.99","65","4.717273"
"6.99","65","4.717273"
"1.99","65","4.717273"
"5.99","65","4.717273"
"3.99","65","4.717273"
"5.99","65","4.717273"
"8.99","65","4.717273"
"4.99","65","4.717273"
"2.99","65","4.717273"
"7.99","65","4.717273"
"6.99","65","4.717273"
"0.99","65","4.717273"
"6.99","65","4.717273"
"0.99","65","4.717273"
"4.99","66","4.254706"
"2.99","66","4.254706"
"2.99","66","4.254706"
"4.99","66","4.254706"
"2.99","66","4.254706"
"4.99","66","4.254706"
"3.99","66","4.254706"
"6.99","66","4.254706"
"4.99","66","4.254706"
"2.99","66","4.254706"
"2.99","66","4.254706"
"4.99","66","4.254706"
"6.99","66","4.254706"
"5.99","66","4.254706"
"0.99","66","4.254706"
"8.99","66","4.254706"
"5.99","66","4.254706"
"3.99","66","4.254706"
"2.99","66","4.254706"
"2.99","66","4.254706"
"5.99","66","4.254706"
"0.99","66","4.254706"
"5.99","66","4.254706"
"2.99","66","4.254706"
"5.99","66","4.254706"
"0.99","66","4.254706"
"0.99","66","4.254706"
"2.99","66","4.254706"
"2.99","66","4.254706"
"6.99","66","4.254706"
"2.99","66","4.254706"
"0.99","66","4.254706"
"4.99","66","4.254706"
"8.99","66","4.254706"
"4.99","69","3.870000"
"1.99","69","3.870000"
"2.99","69","3.870000"
"4.99","69","3.870000"
"8.99","69","3.870000"
"0.99","69","3.870000"
"0.99","69","3.870000"
"3.99","69","3.870000"
"4.99","69","3.870000"
"6.99","69","3.870000"
"6.99","69","3.870000"
"6.99","69","3.870000"
"2.99","69","3.870000"
"2.99","69","3.870000"
"0.99","69","3.870000"
"3.99","69","3.870000"
"2.99","69","3.870000"
"2.99","69","3.870000"
"5.99","69","3.870000"
"5.99","69","3.870000"
"3.99","69","3.870000"
"0.99","69","3.870000"
"2.99","69","3.870000"
"2.99","69","3.870000"
"0.99","69","3.870000"
"4.99","70","4.490000"
"4.99","70","4.490000"
"0.99","70","4.490000"
"5.99","70","4.490000"
"4.99","70","4.490000"
"7.99","70","4.490000"
"2.99","70","4.490000"
"0.99","70","4.490000"
"2.99","70","4.490000"
"9.99","70","4.490000"
"2.99","70","4.490000"
"4.99","70","4.490000"
"4.99","70","4.490000"
"6.99","70","4.490000"
"3.99","70","4.490000"
"4.99","70","4.490000"
"0.99","70","4.490000"
"3.99","70","4.490000"
"4.99","72","3.323333"
"4.99","72","3.323333"
"0.99","72","3.323333"
"4.99","72","3.323333"
"0.99","72","3.323333"
"4.99","72","3.323333"
"4.99","72","3.323333"
"0.99","72","3.323333"
"4.99","72","3.323333"
"0.99","72","3.323333"
"4.99","72","3.323333"
"2.99","72","3.323333"
"5.99","72","3.323333"
"4.99","72","3.323333"
"0.99","72","3.323333"
"6.99","72","3.323333"
"5.99","72","3.323333"
"2.99","72","3.323333"
"4.99","72","3.323333"
"2.99","72","3.323333"
"2.99","72","3.323333"
"0.99","72","3.323333"
"0.99","72","3.323333"
"0.99","72","3.323333"
"4.99","72","3.323333"
"0.99","72","3.323333"
"4.99","72","3.323333"
"0.99","72","3.323333"
"0.99","72","3.323333"
"2.99","72","3.323333"
"2.99","73","4.073333"
"4.99","73","4.073333"
"0.99","73","4.073333"
"4.99","73","4.073333"
"2.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"9.99","73","4.073333"
"2.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"2.99","73","4.073333"
"2.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"0.99","73","4.073333"
"4.99","73","4.073333"
"3.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"0.99","73","4.073333"
"2.99","73","4.073333"
"2.99","73","4.073333"
"4.99","75","3.794878"
"0.99","75","3.794878"
"4.99","75","3.794878"
"7.99","75","3.794878"
"4.99","75","3.794878"
"6.99","75","3.794878"
"4.99","75","3.794878"
"0.99","75","3.794878"
"2.99","75","3.794878"
"0.99","75","3.794878"
"5.99","75","3.794878"
"2.99","75","3.794878"
"0.99","75","3.794878"
"3.99","75","3.794878"
"0.99","75","3.794878"
"0.99","75","3.794878"
"2.99","75","3.794878"
"2.99","75","3.794878"
"4.99","75","3.794878"
"0.99","75","3.794878"
"2.99","75","3.794878"
"1.99","75","3.794878"
"6.99","75","3.794878"
"5.99","75","3.794878"
"4.99","75","3.794878"
"4.99","75","3.794878"
"9.99","75","3.794878"
"5.99","75","3.794878"
"3.99","75","3.794878"
"4.99","75","3.794878"
"0.99","75","3.794878"
"2.99","75","3.794878"
"0.99","75","3.794878"
"1.99","75","3.794878"
"5.99","75","3.794878"
"4.99","75","3.794878"
"0.99","75","3.794878"
"5.99","75","3.794878"
"8.97","75","3.794878"
"0.00","75","3.794878"
"0.00","75","3.794878"
"1.99","76","3.381304"
"0.99","76","3.381304"
"0.99","76","3.381304"
"6.99","76","3.381304"
"0.99","76","3.381304"
"1.99","76","3.381304"
"0.99","76","3.381304"
"0.99","76","3.381304"
"4.99","76","3.381304"
"0.99","76","3.381304"
"0.99","76","3.381304"
"6.99","76","3.381304"
"2.99","76","3.381304"
"3.99","76","3.381304"
"0.99","76","3.381304"
"2.99","76","3.381304"
"0.99","76","3.381304"
"4.99","76","3.381304"
"7.99","76","3.381304"
"3.99","76","3.381304"
"2.99","76","3.381304"
"4.99","76","3.381304"
"10.99","76","3.381304"
"2.99","77","3.597143"
"1.99","77","3.597143"
"2.99","77","3.597143"
"0.99","77","3.597143"
"5.99","77","3.597143"
"4.99","77","3.597143"
"3.99","77","3.597143"
"8.99","77","3.597143"
"2.99","77","3.597143"
"0.99","77","3.597143"
"0.99","77","3.597143"
"0.99","77","3.597143"
"2.99","77","3.597143"
"3.99","77","3.597143"
"0.99","77","3.597143"
"4.99","77","3.597143"
"0.99","77","3.597143"
"4.99","77","3.597143"
"2.99","77","3.597143"
"0.99","77","3.597143"
"0.99","77","3.597143"
"2.99","77","3.597143"
"7.99","77","3.597143"
"6.99","77","3.597143"
"1.99","77","3.597143"
"9.99","77","3.597143"
"4.99","77","3.597143"
"2.99","77","3.597143"
"0.99","84","4.293030"
"6.99","84","4.293030"
"4.99","84","4.293030"
"0.99","84","4.293030"
"4.99","84","4.293030"
"0.99","84","4.293030"
"5.99","84","4.293030"
"0.99","84","4.293030"
"0.99","84","4.293030"
"6.99","84","4.293030"
"6.99","84","4.293030"
"5.99","84","4.293030"
"0.99","84","4.293030"
"5.99","84","4.293030"
"2.99","84","4.293030"
"9.99","84","4.293030"
"2.99","84","4.293030"
"4.99","84","4.293030"
"8.99","84","4.293030"
"2.99","84","4.293030"
"4.99","84","4.293030"
"0.99","84","4.293030"
"2.99","84","4.293030"
"4.99","84","4.293030"
"3.99","84","4.293030"
"7.99","84","4.293030"
"0.99","84","4.293030"
"4.99","84","4.293030"
"4.99","84","4.293030"
"2.99","84","4.293030"
"5.99","84","4.293030"
"4.99","84","4.293030"
"2.99","84","4.293030"
"9.99","85","3.816087"
"4.99","85","3.816087"
"1.99","85","3.816087"
"5.99","85","3.816087"
"0.99","85","3.816087"
"4.99","85","3.816087"
"1.99","85","3.816087"
"3.99","85","3.816087"
"0.99","85","3.816087"
"2.99","85","3.816087"
"4.99","85","3.816087"
"0.99","85","3.816087"
"0.99","85","3.816087"
"7.99","85","3.816087"
"4.99","85","3.816087"
"2.99","85","3.816087"
"4.99","85","3.816087"
"0.99","85","3.816087"
"8.99","85","3.816087"
"0.99","85","3.816087"
"4.99","85","3.816087"
"3.99","85","3.816087"
"0.99","85","3.816087"
"1.99","86","4.505152"
"4.99","86","4.505152"
"0.99","86","4.505152"
"2.99","86","4.505152"
"4.99","86","4.505152"
"4.99","86","4.505152"
"0.99","86","4.505152"
"4.99","86","4.505152"
"0.99","86","4.505152"
"4.99","86","4.505152"
"2.99","86","4.505152"
"9.99","86","4.505152"
"0.99","86","4.505152"
"8.99","86","4.505152"
"7.99","86","4.505152"
"2.99","86","4.505152"
"10.99","86","4.505152"
"5.99","86","4.505152"
"2.99","86","4.505152"
"4.99","86","4.505152"
"8.99","86","4.505152"
"4.99","86","4.505152"
"6.99","86","4.505152"
"0.99","86","4.505152"
"2.99","86","4.505152"
"3.99","86","4.505152"
"4.99","86","4.505152"
"4.99","86","4.505152"
"2.99","86","4.505152"
"1.99","86","4.505152"
"4.99","86","4.505152"
"1.99","86","4.505152"
"5.99","86","4.505152"
"2.99","88","4.180476"
"2.99","88","4.180476"
"7.99","88","4.180476"
"2.99","88","4.180476"
"0.99","88","4.180476"
"0.99","88","4.180476"
"5.99","88","4.180476"
"5.99","88","4.180476"
"1.99","88","4.180476"
"4.99","88","4.180476"
"5.99","88","4.180476"
"8.99","88","4.180476"
"2.99","88","4.180476"
"2.99","88","4.180476"
"2.99","88","4.180476"
"0.99","88","4.180476"
"6.99","88","4.180476"
"2.99","88","4.180476"
"5.99","88","4.180476"
"3.99","88","4.180476"
"4.99","88","4.180476"
"0.99","90","3.954286"
"6.99","90","3.954286"
"0.99","90","3.954286"
"3.99","90","3.954286"
"4.99","90","3.954286"
"0.99","90","3.954286"
"3.99","90","3.954286"
"5.99","90","3.954286"
"1.99","90","3.954286"
"5.99","90","3.954286"
"6.99","90","3.954286"
"2.99","90","3.954286"
"0.99","90","3.954286"
"9.99","90","3.954286"
"2.99","90","3.954286"
"7.99","90","3.954286"
"4.99","90","3.954286"
"4.99","90","3.954286"
"4.99","90","3.954286"
"0.99","90","3.954286"
"0.99","90","3.954286"
"2.99","90","3.954286"
"4.99","90","3.954286"
"1.99","90","3.954286"
"4.99","90","3.954286"
"0.99","90","3.954286"
"0.99","90","3.954286"
"7.99","90","3.954286"
"5.99","91","3.247143"
"4.99","91","3.247143"
"3.99","91","3.247143"
"0.99","91","3.247143"
"2.99","91","3.247143"
"0.99","91","3.247143"
"2.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"1.99","91","3.247143"
"0.99","91","3.247143"
"4.99","91","3.247143"
"2.99","91","3.247143"
"2.99","91","3.247143"
"0.99","91","3.247143"
"0.99","91","3.247143"
"4.99","91","3.247143"
"0.99","91","3.247143"
"0.99","91","3.247143"
"2.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"0.99","91","3.247143"
"0.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"0.99","91","3.247143"
"2.99","91","3.247143"
"1.99","91","3.247143"
"4.99","91","3.247143"
"1.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"5.99","92","4.775714"
"4.99","92","4.775714"
"4.99","92","4.775714"
"0.99","92","4.775714"
"8.99","92","4.775714"
"8.99","92","4.775714"
"7.99","92","4.775714"
"2.99","92","4.775714"
"4.99","92","4.775714"
"5.99","92","4.775714"
"7.99","92","4.775714"
"6.99","92","4.775714"
"2.99","92","4.775714"
"0.99","92","4.775714"
"6.99","92","4.775714"
"4.99","92","4.775714"
"1.99","92","4.775714"
"4.99","92","4.775714"
"4.99","92","4.775714"
"4.99","92","4.775714"
"4.99","92","4.775714"
"2.99","92","4.775714"
"4.99","92","4.775714"
"5.99","92","4.775714"
"0.99","92","4.775714"
"2.99","92","4.775714"
"0.99","92","4.775714"
"4.99","92","4.775714"
"4.99","95","4.323333"
"2.99","95","4.323333"
"1.99","95","4.323333"
"2.99","95","4.323333"
"0.99","95","4.323333"
"1.99","95","4.323333"
"4.99","95","4.323333"
"5.99","95","4.323333"
"5.99","95","4.323333"
"4.99","95","4.323333"
"6.99","95","4.323333"
"6.99","95","4.323333"
"4.99","95","4.323333"
"0.99","95","4.323333"
"0.99","95","4.323333"
"5.99","95","4.323333"
"7.99","95","4.323333"
"4.99","95","4.323333"
"2.99","97","3.267778"
"4.99","97","3.267778"
"0.99","97","3.267778"
"2.99","97","3.267778"
"0.99","97","3.267778"
"4.99","97","3.267778"
"4.99","97","3.267778"
"4.99","97","3.267778"
"4.99","97","3.267778"
"0.99","97","3.267778"
"0.99","97","3.267778"
"5.99","97","3.267778"
"0.99","97","3.267778"
"2.99","97","3.267778"
"4.99","97","3.267778"
"2.99","97","3.267778"
"4.99","97","3.267778"
"0.99","97","3.267778"
"0.99","99","3.823333"
"4.99","99","3.823333"
"2.99","99","3.823333"
"6.99","99","3.823333"
"2.99","99","3.823333"
"4.99","99","3.823333"
"0.99","99","3.823333"
"4.99","99","3.823333"
"2.99","99","3.823333"
"2.99","99","3.823333"
"2.99","99","3.823333"
"2.99","99","3.823333"
"3.99","99","3.823333"
"4.99","99","3.823333"
"4.99","99","3.823333"
"0.99","99","3.823333"
"7.99","99","3.823333"
"0.99","99","3.823333"
"7.99","99","3.823333"
"1.99","99","3.823333"
"4.99","99","3.823333"
"0.99","99","3.823333"
"8.99","99","3.823333"
"0.99","99","3.823333"
"5.99","109","4.143846"
"0.99","109","4.143846"
"3.99","109","4.143846"
"0.99","109","4.143846"
"7.99","109","4.143846"
"4.99","109","4.143846"
"2.99","109","4.143846"
"2.99","109","4.143846"
"3.99","109","4.143846"
"6.99","109","4.143846"
"5.99","109","4.143846"
"5.99","109","4.143846"
"4.99","109","4.143846"
"2.99","109","4.143846"
"2.99","109","4.143846"
"6.99","109","4.143846"
"0.99","109","4.143846"
"3.99","109","4.143846"
"0.99","109","4.143846"
"2.99","109","4.143846"
"0.99","109","4.143846"
"3.99","109","4.143846"
"6.99","109","4.143846"
"3.99","109","4.143846"
"7.99","109","4.143846"
"2.99","109","4.143846"
"7.99","110","4.275714"
"1.99","110","4.275714"
"8.99","110","4.275714"
"4.99","110","4.275714"
"2.99","110","4.275714"
"4.99","110","4.275714"
"4.99","110","4.275714"
"0.99","110","4.275714"
"0.99","110","4.275714"
"2.99","110","4.275714"
"7.99","110","4.275714"
"3.99","110","4.275714"
"2.99","110","4.275714"
"2.99","110","4.275714"
"0.99","112","4.456667"
"2.99","112","4.456667"
"4.99","112","4.456667"
"2.99","112","4.456667"
"4.99","112","4.456667"
"2.99","112","4.456667"
"4.99","112","4.456667"
"2.99","112","4.456667"
"2.99","112","4.456667"
"4.99","112","4.456667"
"4.99","112","4.456667"
"4.99","112","4.456667"
"6.99","112","4.456667"
"4.99","112","4.456667"
"5.99","112","4.456667"
"3.99","112","4.456667"
"2.99","112","4.456667"
"5.99","112","4.456667"
"2.99","112","4.456667"
"7.99","112","4.456667"
"4.99","112","4.456667"
"3.99","112","4.456667"
"8.99","112","4.456667"
"2.99","112","4.456667"
"5.99","112","4.456667"
"0.99","112","4.456667"
"4.99","112","4.456667"
"0.99","112","4.456667"
"8.99","112","4.456667"
"2.99","112","4.456667"
"0.99","113","3.921034"
"0.99","113","3.921034"
"4.99","113","3.921034"
"2.99","113","3.921034"
"2.99","113","3.921034"
"0.99","113","3.921034"
"8.99","113","3.921034"
"6.99","113","3.921034"
"5.99","113","3.921034"
"2.99","113","3.921034"
"2.99","113","3.921034"
"2.99","113","3.921034"
"4.99","113","3.921034"
"5.99","113","3.921034"
"0.99","113","3.921034"
"0.99","113","3.921034"
"5.99","113","3.921034"
"2.99","113","3.921034"
"6.99","113","3.921034"
"4.99","113","3.921034"
"0.99","113","3.921034"
"1.99","113","3.921034"
"7.99","113","3.921034"
"5.99","113","3.921034"
"5.99","113","3.921034"
"3.99","113","3.921034"
"2.99","113","3.921034"
"1.99","113","3.921034"
"2.99","113","3.921034"
"4.99","114","4.232424"
"4.99","114","4.232424"
"2.99","114","4.232424"
"2.99","114","4.232424"
"7.99","114","4.232424"
"2.99","114","4.232424"
"5.99","114","4.232424"
"4.99","114","4.232424"
"2.99","114","4.232424"
"0.99","114","4.232424"
"0.99","114","4.232424"
"4.99","114","4.232424"
"2.99","114","4.232424"
"2.99","114","4.232424"
"4.99","114","4.232424"
"2.99","114","4.232424"
"2.99","114","4.232424"
"2.99","114","4.232424"
"5.99","114","4.232424"
"4.99","114","4.232424"
"10.99","114","4.232424"
"4.99","114","4.232424"
"4.99","114","4.232424"
"0.99","114","4.232424"
"6.99","114","4.232424"
"6.99","114","4.232424"
"5.99","114","4.232424"
"4.99","114","4.232424"
"0.99","114","4.232424"
"2.99","114","4.232424"
"3.99","114","4.232424"
"0.99","114","4.232424"
"4.99","114","4.232424"
"7.99","120","4.490000"
"0.99","120","4.490000"
"3.99","120","4.490000"
"4.99","120","4.490000"
"2.99","120","4.490000"
"4.99","120","4.490000"
"9.99","120","4.490000"
"2.99","120","4.490000"
"5.99","120","4.490000"
"3.99","120","4.490000"
"0.99","120","4.490000"
"9.99","120","4.490000"
"1.99","120","4.490000"
"1.99","120","4.490000"
"0.99","120","4.490000"
"4.99","120","4.490000"
"0.99","120","4.490000"
"1.99","120","4.490000"
"6.99","120","4.490000"
"6.99","120","4.490000"
"0.99","120","4.490000"
"4.99","120","4.490000"
"3.99","120","4.490000"
"0.99","120","4.490000"
"2.99","120","4.490000"
"7.99","120","4.490000"
"2.99","120","4.490000"
"4.99","120","4.490000"
"4.99","120","4.490000"
"9.99","120","4.490000"
"6.99","120","4.490000"
"4.99","120","4.490000"
"2.99","123","4.198333"
"4.99","123","4.198333"
"0.99","123","4.198333"
"4.99","123","4.198333"
"0.99","123","4.198333"
"2.99","123","4.198333"
"3.99","123","4.198333"
"8.99","123","4.198333"
"4.99","123","4.198333"
"2.99","123","4.198333"
"0.99","123","4.198333"
"2.99","123","4.198333"
"5.99","123","4.198333"
"4.99","123","4.198333"
"4.99","123","4.198333"
"4.99","123","4.198333"
"8.99","123","4.198333"
"2.99","123","4.198333"
"3.99","123","4.198333"
"2.99","123","4.198333"
"7.99","123","4.198333"
"4.99","123","4.198333"
"1.99","123","4.198333"
"2.99","123","4.198333"
"0.99","127","4.490000"
"0.99","127","4.490000"
"4.99","127","4.490000"
"2.99","127","4.490000"
"3.99","127","4.490000"
"5.99","127","4.490000"
"5.99","127","4.490000"
"2.99","127","4.490000"
"2.99","127","4.490000"
"4.99","127","4.490000"
"6.99","127","4.490000"
"6.99","127","4.490000"
"2.99","127","4.490000"
"10.99","127","4.490000"
"7.99","127","4.490000"
"0.99","127","4.490000"
"4.99","127","4.490000"
"2.99","127","4.490000"
"4.99","127","4.490000"
"2.99","127","4.490000"
"2.99","127","4.490000"
"2.99","127","4.490000"
"5.99","127","4.490000"
"5.99","127","4.490000"
"2.99","131","4.290000"
"4.99","131","4.290000"
"7.99","131","4.290000"
"9.99","131","4.290000"
"4.99","131","4.290000"
"2.99","131","4.290000"
"4.99","131","4.290000"
"4.99","131","4.290000"
"2.99","131","4.290000"
"2.99","131","4.290000"
"3.99","131","4.290000"
"2.99","131","4.290000"
"0.99","131","4.290000"
"6.99","131","4.290000"
"8.99","131","4.290000"
"3.99","131","4.290000"
"2.99","131","4.290000"
"4.99","131","4.290000"
"1.99","131","4.290000"
"0.99","131","4.290000"
"2.99","131","4.290000"
"0.99","131","4.290000"
"0.99","131","4.290000"
"9.99","131","4.290000"
"6.99","131","4.290000"
"7.99","131","4.290000"
"2.99","131","4.290000"
"0.99","131","4.290000"
"2.99","131","4.290000"
"2.99","131","4.290000"
"0.99","132","3.418571"
"4.99","132","3.418571"
"0.99","132","3.418571"
"2.99","132","3.418571"
"4.99","132","3.418571"
"4.99","132","3.418571"
"0.99","132","3.418571"
"2.99","132","3.418571"
"4.99","132","3.418571"
"4.99","132","3.418571"
"5.99","132","3.418571"
"0.99","132","3.418571"
"2.99","132","3.418571"
"5.99","132","3.418571"
"0.99","132","3.418571"
"1.99","132","3.418571"
"6.99","132","3.418571"
"1.99","132","3.418571"
"0.99","132","3.418571"
"1.99","132","3.418571"
"4.99","132","3.418571"
"6.99","132","3.418571"
