"amount_per_transacton","customer_id"
"7.99","533"
"4.99","533"
"0.99","533"
"2.99","533"
"5.99","534"
"0.99","534"
"4.99","534"
"2.99","534"
"0.99","534"
"1.99","534"
"4.99","534"
"2.99","534"
"4.99","534"
"2.99","534"
"2.99","534"
"0.99","534"
"5.99","534"
"4.99","534"
"5.99","534"
"6.99","534"
"0.99","534"
"5.99","534"
"2.99","534"
"5.99","534"
"4.99","534"
"0.99","534"
"1.99","534"
"2.99","534"
"0.99","535"
"2.99","535"
"3.99","535"
"4.99","535"
"4.99","535"
"4.99","535"
"4.99","535"
"6.99","535"
"2.99","535"
"6.99","535"
"0.99","535"
"8.99","535"
"2.99","535"
"2.99","535"
"4.99","535"
"0.99","535"
"4.99","535"
"5.99","535"
"3.99","535"
"8.99","535"
"7.99","535"
"2.99","535"
"0.99","535"
"4.99","535"
"0.99","535"
"1.99","535"
"4.99","535"
"0.99","535"
"4.99","535"
"5.99","535"
"6.99","535"
"0.99","535"
"4.99","539"
"0.99","539"
"3.99","539"
"0.99","539"
"4.99","539"
"2.99","539"
"0.99","539"
"4.99","539"
"7.99","539"
"2.99","539"
"5.99","539"
"2.99","539"
"6.99","539"
"5.99","539"
"0.99","539"
"7.99","539"
"4.99","539"
"3.99","539"
"2.99","539"
"2.99","539"
"5.99","539"
"2.99","539"
"2.99","540"
"4.99","540"
"2.99","540"
"3.99","540"
"3.99","540"
"4.99","540"
"4.99","540"
"2.99","540"
"7.99","540"
"2.99","540"
"6.99","540"
"0.99","540"
"4.99","540"
"2.99","540"
"8.99","540"
"3.99","540"
"4.99","540"
"6.99","540"
"8.99","540"
"4.99","540"
"6.99","540"
"0.99","540"
"2.99","540"
"3.99","540"
"6.99","543"
"1.99","543"
"4.99","543"
"2.99","543"
"4.99","543"
"2.99","543"
"5.99","543"
"2.99","543"
"4.99","543"
"4.99","543"
"2.99","543"
"2.99","543"
"4.99","543"
"2.99","543"
"0.99","543"
"0.99","543"
"4.99","543"
"9.99","543"
"2.99","543"
"0.99","543"
"1.99","543"
"1.99","543"
"5.99","546"
"6.99","546"
"1.99","546"
"0.99","546"
"3.99","546"
"5.99","546"
"4.99","546"
"0.99","546"
"0.99","546"
"0.99","546"
"9.99","546"
"2.99","546"
"6.99","546"
"4.99","546"
"4.99","546"
"3.99","546"
"1.99","546"
"0.99","546"
"5.99","546"
"4.99","546"
"2.99","546"
"5.99","546"
"4.99","546"
"2.99","546"
"3.99","546"
"4.99","546"
"0.99","547"
"8.99","547"
"1.99","547"
"8.99","547"
"4.99","547"
"4.99","547"
"4.99","547"
"4.99","547"
"0.99","547"
"4.99","547"
"3.99","547"
"4.99","547"
"3.99","547"
"2.99","547"
"2.99","547"
"4.99","547"
"5.99","547"
"0.99","547"
"0.99","547"
"2.99","547"
"2.99","547"
"9.99","547"
"4.99","547"
"6.99","548"
"4.99","548"
"3.99","548"
"1.99","548"
"2.99","548"
"0.99","548"
"2.99","548"
"2.99","548"
"7.99","548"
"4.99","548"
"4.99","548"
"5.99","548"
"0.99","548"
"5.99","548"
"3.99","548"
"7.99","548"
"0.99","548"
"6.99","548"
"0.99","548"
"0.99","549"
"4.99","549"
"3.99","549"
"4.99","549"
"2.99","549"
"2.99","549"
"4.99","549"
"0.99","549"
"7.99","549"
"0.99","549"
"4.99","549"
"7.99","549"
"9.99","549"
"0.99","549"
"0.99","549"
"4.99","549"
"2.99","549"
"2.99","549"
"4.99","549"
"0.99","549"
"4.99","553"
"3.99","553"
"8.99","553"
"6.99","553"
"6.99","553"
"4.99","553"
"2.99","553"
"4.99","553"
"4.99","553"
"4.99","553"
"4.99","553"
"0.99","553"
"4.99","553"
"3.99","553"
"2.99","553"
"0.99","553"
"6.99","553"
"4.99","553"
"4.99","553"
"2.99","553"
"4.99","553"
"2.99","553"
"4.99","553"
"0.99","553"
"2.99","554"
"2.99","554"
"4.99","554"
"6.99","554"
"2.99","554"
"6.99","554"
"4.99","554"
"2.99","554"
"5.99","554"
"2.99","554"
"6.99","554"
"7.99","554"
"9.99","554"
"0.99","554"
"8.99","554"
"0.99","554"
"4.99","554"
"2.99","554"
"3.99","554"
"0.99","554"
"2.99","554"
"4.99","554"
"1.99","555"
"2.99","555"
"0.99","555"
"3.99","555"
"5.99","555"
"7.99","555"
"7.99","555"
"3.99","555"
"4.99","555"
"4.99","555"
"2.99","555"
"4.99","555"
"2.99","555"
"2.99","555"
"2.99","555"
"4.99","555"
"6.99","555"
"4.99","557"
"4.99","557"
"0.99","557"
"6.99","557"
"3.99","557"
"0.99","557"
"1.99","557"
"0.99","557"
"3.99","557"
"4.99","557"
"0.99","557"
"0.99","557"
"2.99","557"
"1.99","557"
"6.99","557"
"0.99","557"
"1.99","557"
"2.99","557"
"2.99","557"
"2.99","557"
"0.99","557"
"5.99","557"
"0.99","557"
"4.99","557"
"4.99","558"
"1.99","558"
"4.99","558"
"4.99","558"
"10.99","558"
"9.99","558"
"0.99","558"
"3.99","558"
"5.99","558"
"2.99","558"
"6.99","558"
"3.99","558"
"7.99","558"
"9.99","558"
"4.99","558"
"0.99","558"
"0.99","558"
"2.99","558"
"4.99","558"
"2.99","558"
"0.99","558"
"0.99","558"
"5.99","558"
"6.99","558"
"1.99","558"
"5.99","558"
"7.99","558"
"5.99","558"
"2.99","560"
"4.99","560"
"1.99","560"
"4.99","560"
"2.99","560"
"9.99","560"
"0.99","560"
"2.99","560"
"4.99","560"
"2.99","560"
"4.99","560"
"3.99","560"
"2.99","560"
"5.99","560"
"4.99","560"
"0.99","560"
"5.99","560"
"4.99","560"
"4.99","560"
"7.99","560"
"7.99","560"
"4.99","560"
"5.99","560"
"1.99","560"
"4.99","560"
"2.99","560"
"2.99","560"
"6.99","560"
"5.98","560"
"0.00","560"
"2.99","562"
"2.99","562"
"5.99","562"
"3.99","562"
"4.99","562"
"3.99","562"
"4.99","562"
"5.99","562"
"4.99","562"
"0.99","562"
"6.99","562"
"8.99","562"
"3.99","562"
"2.99","562"
"2.99","562"
"0.99","562"
"6.99","562"
"4.99","562"
"5.99","562"
"2.99","562"
"10.99","562"
"0.99","562"
"2.99","562"
"2.99","562"
"1.99","562"
"5.99","566"
"4.99","566"
"5.99","566"
"4.99","566"
"0.99","566"
"4.99","566"
"4.99","566"
"0.99","566"
"3.99","566"
"9.99","566"
"2.99","566"
"2.99","566"
"0.99","566"
"2.99","566"
"6.99","566"
"2.99","566"
"1.99","566"
"6.99","566"
"0.99","566"
"4.99","566"
"4.99","566"
"4.99","566"
"3.99","566"
"2.99","566"
"2.99","566"
"6.99","566"
"2.99","566"
"0.99","566"
"1.99","566"
"8.99","566"
"4.99","566"
"4.99","566"
"3.99","566"
"2.99","566"
"7.99","572"
"10.99","572"
"0.99","572"
"0.99","572"
"2.99","572"
"4.99","572"
"6.99","572"
"2.99","572"
"4.99","572"
"4.99","572"
"6.99","572"
"0.99","572"
"0.99","572"
"3.99","572"
"5.99","572"
"4.99","572"
"0.99","572"
"4.99","572"
"2.99","572"
"4.99","572"
"4.99","572"
"1.99","572"
"1.99","572"
"6.99","572"
"5.99","572"
"2.99","573"
"4.99","573"
"5.99","573"
"1.99","573"
"7.99","573"
"0.99","573"
"2.99","573"
"4.99","573"
"0.99","573"
"0.99","573"
"2.99","573"
"5.99","573"
"9.99","573"
"2.99","573"
"7.99","573"
"4.99","573"
"10.99","573"
"4.99","573"
"2.99","573"
"5.99","573"
"0.99","573"
"2.99","573"
"0.99","573"
"5.99","573"
"1.99","573"
"1.99","573"
"6.99","573"
"0.99","573"
"2.99","573"
"0.99","580"
"0.99","580"
"1.99","580"
"1.99","580"
"1.99","580"
"3.99","580"
"6.99","580"
"2.99","580"
"2.99","580"
"0.99","580"
"4.99","580"
"3.99","580"
"0.99","580"
"3.99","580"
"5.99","580"
"4.99","580"
"0.99","580"
"3.99","580"
"3.99","580"
"8.99","580"
"2.99","580"
"2.99","580"
"2.99","580"
"2.99","580"
"6.99","580"
"6.99","580"
"4.99","580"
"4.99","581"
"4.99","581"
"3.99","581"
"2.99","581"
"4.99","581"
"2.99","581"
"2.99","581"
"4.99","581"
"0.99","581"
"5.99","581"
"8.99","581"
"1.99","581"
"4.99","581"
"4.99","581"
"2.99","581"
"7.99","581"
"2.99","581"
"2.99","581"
"1.99","581"
"2.99","581"
"2.99","581"
"0.99","581"
"2.99","581"
"8.99","581"
"2.99","581"
"0.99","581"
"4.99","581"
"3.99","583"
"9.99","583"
"4.99","583"
"5.99","583"
"3.99","583"
"0.99","583"
"2.99","583"
"4.99","583"
"9.99","583"
"4.99","583"
"0.99","583"
"5.99","583"
"7.99","583"
"6.99","583"
"5.99","583"
"7.99","583"
"7.99","583"
"1.99","583"
"4.99","583"
"2.99","583"
"4.99","583"
"4.99","583"
"0.99","583"
"0.99","585"
"7.99","585"
"0.99","585"
"3.99","585"
"4.99","585"
"4.99","585"
"9.99","585"
"2.99","585"
"4.99","585"
"6.99","585"
"2.99","585"
"4.99","585"
"4.99","585"
"2.99","585"
"8.99","585"
"3.99","585"
"6.99","585"
"0.99","585"
"9.99","585"
"3.99","585"
"0.99","585"
"4.99","585"
"6.99","585"
"4.99","585"
"4.99","586"
"8.99","586"
"2.99","586"
"0.99","586"
"6.99","586"
"4.99","586"
"2.99","586"
"2.99","586"
"2.99","586"
"2.99","586"
"2.99","586"
"0.99","586"
"4.99","586"
"0.99","586"
"2.99","586"
"1.99","586"
"2.99","586"
"3.99","586"
"0.99","586"
"4.99","587"
"0.99","587"
"2.99","587"
"4.99","587"
"2.99","587"
"4.99","587"
"2.99","587"
"0.99","587"
"3.99","587"
"0.99","587"
"6.99","587"
"8.99","587"
"5.99","587"
"6.99","587"
"4.99","587"
"5.99","587"
"4.99","587"
"2.99","587"
"2.99","587"
"4.99","587"
"4.99","587"
"6.99","587"
"4.99","587"
"2.99","587"
"0.99","587"
"0.99","587"
"2.99","588"
"4.99","588"
"2.99","588"
"6.99","588"
"7.99","588"
"2.99","588"
"3.99","588"
"4.99","588"
"0.99","588"
"5.99","588"
"2.99","588"
"4.99","588"
"4.99","588"
"2.99","588"
"2.99","588"
"4.99","588"
"2.99","588"
"2.99","588"
"2.99","588"
"2.99","588"
"4.99","588"
"4.99","588"
"2.99","588"
"4.99","588"
"4.99","588"
"1.99","588"
"1.99","588"
"2.99","588"
"4.99","588"
"0.99","589"
"4.99","589"
"4.99","589"
"4.99","589"
"4.99","589"
"8.99","589"
"8.99","589"
"2.99","589"
"2.99","589"
"0.99","589"
"4.99","589"
"3.99","589"
"0.99","589"
"3.99","589"
"9.99","589"
"0.99","589"
"3.99","589"
"4.99","589"
"4.99","589"
"4.99","589"
"7.99","589"
"8.99","589"
"6.99","589"
"6.99","589"
"0.99","589"
"0.99","589"
"5.99","589"
"0.99","589"
"0.99","591"
"2.99","591"
"4.99","591"
"0.99","591"
"11.99","591"
"6.99","591"
"5.99","591"
"6.99","591"
"8.99","591"
"2.99","591"
"4.99","591"
"3.99","591"
"0.99","591"
"4.99","591"
"3.99","591"
"5.99","591"
"4.99","591"
"0.99","591"
"4.99","591"
"5.99","591"
"4.99","591"
"4.99","591"
"5.99","591"
"5.99","591"
"2.99","591"
"3.99","591"
"9.99","591"
"6.99","592"
"5.99","592"
"2.99","592"
"0.99","592"
"7.99","592"
"2.99","592"
"11.99","592"
"1.99","592"
"9.99","592"
"0.99","592"
"2.99","592"
"0.99","592"
"0.99","592"
"3.99","592"
"4.99","592"
"2.99","592"
"0.99","592"
"4.99","592"
"3.99","592"
"6.99","592"
"0.99","592"
"2.99","592"
"8.99","592"
"0.99","592"
"0.99","592"
"1.99","592"
"2.99","592"
"3.99","592"
"0.99","592"
"4.99","594"
"8.99","594"
"0.99","594"
"6.99","594"
"5.99","594"
"4.99","594"
"2.99","594"
"6.99","594"
"0.99","594"
"1.99","594"
"0.99","594"
"4.99","594"
"2.99","594"
"5.99","594"
"3.99","594"
"2.99","594"
"6.99","594"
"8.99","594"
"1.99","594"
"2.99","594"
"5.99","594"
"7.99","594"
"3.99","594"
"4.99","594"
"8.99","594"
"4.99","594"
"4.99","594"
"6.99","595"
"2.99","595"
"4.99","595"
"9.99","595"
"4.99","595"
"4.99","595"
"2.99","595"
"1.99","595"
"1.99","595"
"6.99","595"
"6.99","595"
"4.99","595"
"0.99","595"
"4.99","595"
"3.99","595"
"2.99","595"
"2.99","595"
"4.99","595"
"0.99","595"
"4.99","595"
"2.99","595"
"10.99","595"
"2.99","595"
"2.99","595"
"0.99","595"
"0.99","595"
"0.99","595"
"2.99","595"
"0.99","595"
"2.99","595"
"4.99","596"
"0.99","596"
"4.99","596"
"1.99","596"
"2.99","596"
"6.99","596"
"1.99","596"
"1.99","596"
"3.99","596"
"2.99","596"
"0.99","596"
"4.99","596"
"4.99","596"
"3.99","596"
"4.99","596"
"2.99","596"
"0.99","596"
"4.99","596"
"3.99","596"
"0.99","596"
"4.99","596"
"4.99","596"
"4.99","596"
"3.99","596"
"0.99","596"
"0.99","596"
"6.99","596"
"0.99","596"
"2.99","597"
"8.99","597"
"0.99","597"
"4.99","597"
"1.99","597"
"0.99","597"
"4.99","597"
"2.99","597"
"2.99","597"
"4.99","597"
"4.99","597"
"4.99","597"
"0.99","597"
"5.99","597"
"4.99","597"
"2.99","597"
"2.99","597"
"5.99","597"
"4.99","597"
"0.99","597"
"2.99","597"
"6.99","597"
"2.99","597"
"4.99","597"
"4.99","597"
"2.99","598"
"0.99","598"
"6.99","598"
"4.99","598"
"4.99","598"
"5.99","598"
"4.99","598"
"4.99","598"
"0.99","598"
"3.99","598"
"6.99","598"
"0.99","598"
"0.99","598"
"0.99","598"
"5.99","598"
"4.99","598"
"4.99","598"
"0.99","598"
"2.99","598"
"0.99","598"
"2.99","598"
"7.99","598"
"4.99","4"
"0.99","4"
"2.99","4"
"0.99","4"
"0.99","4"
"5.99","4"
"2.99","4"
"2.99","4"
"3.99","4"
"5.99","4"
"5.99","4"
"0.99","4"
"2.99","4"
"4.99","4"
"2.99","4"
"8.99","4"
"1.99","4"
"2.99","4"
"6.99","4"
"4.99","4"
"2.99","4"
"1.99","4"
"4.99","6"
"2.99","6"
"0.99","6"
"3.99","6"
"2.99","6"
"0.99","6"
"0.99","6"
"0.99","6"
"2.99","6"
"0.99","6"
"5.99","6"
"7.99","6"
"0.99","6"
"2.99","6"
"2.99","6"
"0.99","6"
"2.99","6"
"2.99","6"
"3.99","6"
"6.99","6"
"0.99","6"
"0.99","6"
"2.99","6"
"6.99","6"
"7.99","6"
"4.99","6"
"5.99","6"
"0.99","6"
"6.99","8"
"2.99","8"
"5.99","8"
"4.99","8"
"5.99","8"
"0.99","8"
"2.99","8"
"3.99","8"
"3.99","8"
"2.99","8"
"2.99","8"
"4.99","8"
"0.99","8"
"1.99","8"
"2.99","8"
"0.99","8"
"2.99","8"
"9.99","8"
"2.99","8"
"2.99","8"
"0.99","8"
"7.99","8"
"2.99","8"
"4.99","8"
"4.99","9"
"0.99","9"
"4.99","9"
"7.99","9"
"4.99","9"
"2.99","9"
"0.99","9"
"1.99","9"
"2.99","9"
"4.99","9"
"5.99","9"
"0.99","9"
"2.99","9"
"4.99","9"
"0.99","9"
"4.99","9"
"5.99","9"
"0.99","9"
"2.99","9"
"2.99","9"
"4.99","9"
"7.99","9"
"4.99","9"
"6.99","11"
"6.99","11"
"7.99","11"
"0.99","11"
"2.99","11"
"4.99","11"
"5.99","11"
"6.99","11"
"4.99","11"
"4.99","11"
"2.99","11"
"1.99","11"
"0.99","11"
"9.99","11"
"6.99","11"
"4.99","11"
"6.99","11"
"0.99","11"
"5.99","11"
"0.99","11"
"4.99","11"
"0.99","11"
"2.99","11"
"0.99","11"
"2.99","13"
"4.99","13"
"2.99","13"
"8.99","13"
"2.99","13"
"8.99","13"
"2.99","13"
"0.99","13"
"2.99","13"
"2.99","13"
"2.99","13"
"11.99","13"
"9.99","13"
"0.99","13"
"0.99","13"
"7.99","13"
"4.99","13"
"4.99","13"
"0.99","13"
"5.99","13"
"7.99","13"
"4.99","13"
"0.99","13"
"0.99","13"
"9.99","13"
"7.99","13"
"4.99","13"
"0.99","14"
"9.99","14"
"5.99","14"
"2.99","14"
"0.99","14"
"4.99","14"
"2.99","14"
"0.99","14"
"0.99","14"
"7.99","14"
"4.99","14"
"7.99","14"
"6.99","14"
"0.99","14"
"3.99","14"
"4.99","14"
"4.99","14"
"2.99","14"
"2.99","14"
"6.99","14"
"4.99","14"
"3.99","14"
"2.99","14"
"4.99","14"
"6.99","14"
"0.99","14"
"0.99","14"
"4.99","14"
"3.99","16"
"2.99","16"
"0.99","16"
"2.99","16"
"6.99","16"
"7.99","16"
"1.99","16"
"7.99","16"
"0.99","16"
"0.99","16"
"2.99","16"
"3.99","16"
"4.99","16"
"4.99","16"
"0.99","16"
"2.99","16"
"5.99","16"
"0.99","16"
"5.99","16"
"2.99","16"
"2.99","16"
"0.99","16"
"2.99","16"
"4.99","16"
"7.99","16"
"4.99","16"
"4.99","16"
"6.99","16"
"8.99","16"
"2.99","18"
"4.99","18"
"4.99","18"
"5.99","18"
"4.99","18"
"5.99","18"
"8.99","18"
"3.99","18"
"3.99","18"
"3.99","18"
"2.99","18"
"0.99","18"
"2.99","18"
"4.99","18"
"4.99","18"
"4.99","18"
"4.99","18"
"1.99","18"
"4.99","18"
"4.99","18"
"0.99","18"
"0.99","18"
"2.99","20"
"6.99","20"
"1.99","20"
"0.99","20"
"3.99","20"
"4.99","20"
"4.99","20"
"3.99","20"
"2.99","20"
"2.99","20"
"2.99","20"
"6.99","20"
"4.99","20"
"5.99","20"
"2.99","20"
"4.99","20"
"3.99","20"
"4.99","20"
"7.99","20"
"1.99","20"
"0.99","20"
"0.99","20"
"4.99","20"
"4.99","20"
"2.99","20"
"2.99","20"
"6.99","20"
"1.99","20"
"0.99","20"
"2.99","20"
"8.99","23"
"2.99","23"
"0.99","23"
"1.99","23"
"0.99","23"
"5.99","23"
"4.99","23"
"2.99","23"
"3.99","23"
"2.99","23"
"2.99","23"
"2.99","23"
"2.99","23"
"5.99","23"
"7.99","23"
"2.99","23"
"0.99","23"
"5.99","23"
"9.99","23"
"3.99","23"
"6.99","23"
"2.99","23"
"2.99","23"
"2.99","23"
"4.99","23"
"6.99","23"
"0.99","23"
"0.99","23"
"2.99","23"
"2.99","23"
"6.99","24"
"2.99","24"
"2.99","24"
"2.99","24"
"4.99","24"
"5.99","24"
"7.99","24"
"7.99","24"
"2.99","24"
"0.99","24"
"0.99","24"
"4.99","24"
"1.99","24"
"4.99","24"
"0.99","24"
"0.99","24"
"2.99","24"
"2.99","24"
"2.99","24"
"8.99","24"
"2.99","24"
"1.99","24"
"4.99","24"
"0.99","24"
"4.99","24"
"2.99","26"
"2.99","26"
"5.99","26"
"4.99","26"
"9.99","26"
"3.99","26"
"6.99","26"
"4.99","26"
"4.99","26"
"2.99","26"
"4.99","26"
"4.99","26"
"0.99","26"
"6.99","26"
"3.99","26"
"6.99","26"
"2.99","26"
"1.99","26"
"2.99","26"
"0.99","26"
"4.99","26"
"0.99","26"
"3.99","26"
"3.99","26"
"2.99","26"
"0.99","26"
"5.99","26"
"4.99","26"
"4.99","26"
"8.99","26"
"1.99","26"
"7.99","26"
"2.99","26"
"7.99","26"
"2.99","27"
"4.99","27"
"4.99","27"
"2.99","27"
"3.99","27"
"2.99","27"
"4.99","27"
"1.99","27"
"3.99","27"
"0.99","27"
"5.99","27"
"0.99","27"
"4.99","27"
"0.99","27"
"5.99","27"
"4.99","27"
"1.99","27"
"0.99","27"
"5.99","27"
"7.99","27"
"4.99","27"
"7.99","27"
"4.99","27"
"0.99","27"
"8.99","27"
"6.99","27"
"5.99","27"
"0.99","27"
"2.99","27"
"4.99","27"
"0.99","27"
"1.99","29"
"0.99","29"
"0.99","29"
"7.99","29"
"2.99","29"
"2.99","29"
"2.99","29"
"2.99","29"
"6.99","29"
"0.99","29"
"0.99","29"
"10.99","29"
"1.99","29"
"3.99","29"
"6.99","29"
"0.99","29"
"2.99","29"
"4.99","29"
"4.99","29"
"5.99","29"
"1.99","29"
"4.99","29"
"2.99","29"
"4.99","29"
"2.99","29"
"6.99","29"
"6.99","29"
"2.99","29"
"0.99","29"
"2.99","29"
"3.99","29"
"0.99","29"
"4.99","29"
"7.99","29"
"5.99","29"
"0.99","29"
"4.99","31"
"1.99","31"
"0.99","31"
"6.99","31"
"7.99","31"
"0.99","31"
"0.99","31"
"4.99","31"
"2.99","31"
"1.99","31"
"0.99","31"
"4.99","31"
"4.99","31"
"6.99","31"
"9.99","31"
"3.99","31"
"4.99","31"
"1.99","31"
"3.99","31"
"2.99","31"
"2.99","31"
"0.99","31"
"4.99","31"
"0.99","31"
"6.99","31"
"6.99","31"
"2.99","33"
"10.99","33"
"8.99","33"
"5.99","33"
"0.99","33"
"4.99","33"
"0.99","33"
"4.99","33"
"4.99","33"
"4.99","33"
"1.99","33"
"2.99","33"
"4.99","33"
"7.99","33"
"2.99","33"
"7.99","33"
"0.99","33"
"0.99","33"
"5.99","33"
"2.99","33"
"0.99","33"
"4.99","34"
"5.99","34"
"0.99","34"
"3.99","34"
"2.99","34"
"4.99","34"
"4.99","34"
"5.99","34"
"2.99","34"
"2.99","34"
"0.99","34"
"3.99","34"
"0.99","34"
"4.99","34"
"0.99","34"
"2.99","34"
"4.99","34"
"2.99","34"
"2.99","34"
"0.99","34"
"4.99","34"
"2.99","34"
"5.99","34"
"7.99","34"
"3.99","35"
"6.99","35"
"0.99","35"
"2.99","35"
"4.99","35"
"0.99","35"
"2.99","35"
"4.99","35"
"2.99","35"
"4.99","35"
"0.99","35"
"2.99","35"
"0.99","35"
"5.99","35"
"0.99","35"
"5.99","35"
"4.99","35"
"4.99","35"
"4.99","35"
"4.99","35"
"6.99","35"
"5.99","35"
"2.99","35"
"6.99","35"
"1.99","35"
"7.99","35"
"4.99","35"
"4.99","35"
"2.99","35"
"0.99","35"
"2.99","35"
"4.99","35"
"0.99","36"
"0.99","36"
"0.99","36"
"0.99","36"
"4.99","36"
"4.99","36"
"0.99","36"
"0.99","36"
"6.99","36"
"0.99","36"
"6.99","36"
"0.99","36"
"2.99","36"
"4.99","36"
"2.99","36"
"0.99","36"
"2.99","36"
"2.99","36"
"0.99","36"
"6.99","36"
"4.99","36"
"4.99","36"
"2.99","36"
"1.99","36"
"4.99","36"
"9.99","36"
"4.99","36"
"4.99","40"
"7.99","40"
"2.99","40"
"4.99","40"
"0.99","40"
"1.99","40"
"2.99","40"
"5.99","40"
"0.99","40"
"0.99","40"
"0.99","40"
"3.99","40"
"8.99","40"
"4.99","40"
"6.99","40"
"1.99","40"
"2.99","40"
"0.99","40"
"3.99","40"
"9.99","40"
"2.99","40"
"6.99","40"
"0.99","40"
"5.99","40"
"2.99","40"
"6.99","40"
"2.99","40"
"5.99","42"
"0.99","42"
"2.99","42"
"3.99","42"
"4.99","42"
"2.99","42"
"4.99","42"
"5.99","42"
"3.99","42"
"2.99","42"
"2.99","42"
"0.99","42"
"3.99","42"
"0.99","42"
"6.99","42"
"2.99","42"
"3.99","42"
"2.99","42"
"3.99","42"
"3.99","42"
"6.99","42"
"2.99","42"
"2.99","42"
"5.99","42"
"4.99","42"
"2.99","42"
"7.99","42"
"2.99","42"
"5.98","42"
"0.00","42"
"4.99","43"
"4.99","43"
"4.99","43"
"1.99","43"
"2.99","43"
"4.99","43"
"4.99","43"
"2.99","43"
"4.99","43"
"3.99","43"
"0.99","43"
"4.99","43"
"4.99","43"
"4.99","43"
"4.99","43"
"4.99","43"
"2.99","43"
"4.99","43"
"4.99","43"
"4.99","43"
"6.99","43"
"2.99","43"
"3.98","43"
"0.00","43"
"2.99","46"
"4.99","46"
"2.99","46"
"4.99","46"
"4.99","46"
"0.99","46"
"2.99","46"
"8.99","46"
"4.99","46"
"4.99","46"
"2.99","46"
"4.99","46"
"4.99","46"
"0.99","46"
"3.99","46"
"8.99","46"
"2.99","46"
"2.99","46"
"4.99","46"
"4.99","46"
"5.99","46"
"0.99","46"
"4.99","46"
"2.99","46"
"4.99","46"
"2.99","46"
"4.99","46"
"0.99","46"
"4.99","46"
"6.99","46"
"4.99","46"
"2.99","46"
"0.99","46"
"5.99","46"
"1.99","49"
"3.99","49"
"2.99","49"
"4.99","49"
"0.99","49"
"9.99","49"
"0.99","49"
"6.99","49"
"4.99","49"
"4.99","49"
"0.99","49"
"2.99","49"
"4.99","49"
"6.99","49"
"7.99","49"
"4.99","49"
"4.99","49"
"8.99","49"
"10.99","49"
"0.99","49"
"4.99","49"
"4.99","49"
"0.99","49"
"2.99","49"
"2.99","49"
"5.99","49"
"6.99","49"
"2.99","49"
"4.99","55"
"9.99","55"
"0.99","55"
"2.99","55"
"2.99","55"
"2.99","55"
"4.99","55"
"4.99","55"
"4.99","55"
"7.99","55"
"4.99","55"
"6.99","55"
"2.99","55"
"5.99","55"
"2.99","55"
"1.99","55"
"4.99","55"
"4.99","55"
"1.99","55"
"6.99","55"
"2.99","55"
"4.99","55"
"9.99","57"
"4.99","57"
"5.99","57"
"0.99","57"
"4.99","57"
"7.99","57"
"0.99","57"
"4.99","57"
"4.99","57"
"4.99","57"
"0.99","57"
"2.99","57"
"4.99","57"
"1.99","57"
"4.99","57"
"5.99","57"
"0.99","57"
"0.99","57"
"1.99","57"
"0.99","57"
"2.99","57"
"4.99","57"
"5.99","57"
"0.99","57"
"0.99","57"
"9.99","57"
"0.99","57"
"9.99","57"
"0.99","61"
"7.99","61"
"1.99","61"
"6.99","61"
"4.99","61"
"3.99","61"
"6.99","61"
"0.99","61"
"2.99","61"
"9.99","61"
"0.99","61"
"0.99","61"
"6.99","61"
"1.99","61"
"4.99","64"
"0.99","64"
"2.99","64"
"0.99","64"
"2.99","64"
"0.99","64"
"4.99","64"
"1.99","64"
"5.99","64"
"5.99","64"
"3.99","64"
"2.99","64"
"0.99","64"
"2.99","64"
"0.99","64"
"1.99","64"
"0.99","64"
"0.99","64"
"2.99","64"
"1.99","64"
"4.99","64"
"2.99","64"
"6.99","64"
"3.99","64"
"0.99","64"
"4.99","64"
"4.99","64"
"0.99","64"
"2.99","64"
"0.99","64"
"5.99","64"
"0.99","64"
"4.99","64"
"4.99","65"
"0.99","65"
"7.99","65"
"4.99","65"
"4.99","65"
"4.99","65"
"3.99","65"
"3.99","65"
"0.99","65"
"6.99","65"
"1.99","65"
"5.99","65"
"3.99","65"
"5.99","65"
"8.99","65"
"4.99","65"
"2.99","65"
"7.99","65"
"6.99","65"
"0.99","65"
"6.99","65"
"0.99","65"
"4.99","66"
"2.99","66"
"2.99","66"
"4.99","66"
"2.99","66"
"4.99","66"
"3.99","66"
"6.99","66"
"4.99","66"
"2.99","66"
"2.99","66"
"4.99","66"
"6.99","66"
"5.99","66"
"0.99","66"
"8.99","66"
"5.99","66"
"3.99","66"
"2.99","66"
"2.99","66"
"5.99","66"
"0.99","66"
"5.99","66"
"2.99","66"
"5.99","66"
"0.99","66"
"0.99","66"
"2.99","66"
"2.99","66"
"6.99","66"
"2.99","66"
"0.99","66"
"4.99","66"
"8.99","66"
"4.99","69"
"1.99","69"
"2.99","69"
"4.99","69"
"8.99","69"
"0.99","69"
"0.99","69"
"3.99","69"
"4.99","69"
"6.99","69"
"6.99","69"
"6.99","69"
"2.99","69"
"2.99","69"
"0.99","69"
"3.99","69"
"2.99","69"
"2.99","69"
"5.99","69"
"5.99","69"
"3.99","69"
"0.99","69"
"2.99","69"
"2.99","69"
"0.99","69"
"4.99","70"
"4.99","70"
"0.99","70"
"5.99","70"
"4.99","70"
"7.99","70"
"2.99","70"
"0.99","70"
"2.99","70"
"9.99","70"
"2.99","70"
"4.99","70"
"4.99","70"
"6.99","70"
"3.99","70"
"4.99","70"
"0.99","70"
"3.99","70"
"4.99","72"
