"amount_above_avg","cust_id","avg_per_customer"
"7.99","539","4.126364"
"4.99","539","4.126364"
"5.99","539","4.126364"
"4.99","540","4.698333"
"4.99","540","4.698333"
"4.99","540","4.698333"
"7.99","540","4.698333"
"6.99","540","4.698333"
"4.99","540","4.698333"
"8.99","540","4.698333"
"4.99","540","4.698333"
"6.99","540","4.698333"
"8.99","540","4.698333"
"4.99","540","4.698333"
"6.99","540","4.698333"
"6.99","543","3.762727"
"4.99","543","3.762727"
"4.99","543","3.762727"
"5.99","543","3.762727"
"4.99","543","3.762727"
"4.99","543","3.762727"
"4.99","543","3.762727"
"4.99","543","3.762727"
"9.99","543","3.762727"
"5.99","546","4.143846"
"6.99","546","4.143846"
"5.99","546","4.143846"
"4.99","546","4.143846"
"9.99","546","4.143846"
"6.99","546","4.143846"
"4.99","546","4.143846"
"4.99","546","4.143846"
"5.99","546","4.143846"
"4.99","546","4.143846"
"5.99","546","4.143846"
"4.99","546","4.143846"
"4.99","546","4.143846"
"8.99","547","4.337826"
"8.99","547","4.337826"
"4.99","547","4.337826"
"4.99","547","4.337826"
"4.99","547","4.337826"
"4.99","547","4.337826"
"4.99","547","4.337826"
"4.99","547","4.337826"
"4.99","547","4.337826"
"5.99","547","4.337826"
"9.99","547","4.337826"
"4.99","547","4.337826"
"6.99","548","4.200526"
"4.99","548","4.200526"
"7.99","548","4.200526"
"4.99","548","4.200526"
"4.99","548","4.200526"
"5.99","548","4.200526"
"5.99","548","4.200526"
"7.99","548","4.200526"
"6.99","548","4.200526"
"4.99","549","3.890000"
"3.99","549","3.890000"
"4.99","549","3.890000"
"4.99","549","3.890000"
"7.99","549","3.890000"
"4.99","549","3.890000"
"7.99","549","3.890000"
"9.99","549","3.890000"
"4.99","549","3.890000"
"4.99","549","3.890000"
"4.99","553","4.490000"
"8.99","553","4.490000"
"6.99","553","4.490000"
"6.99","553","4.490000"
"4.99","553","4.490000"
"4.99","553","4.490000"
"4.99","553","4.490000"
"4.99","553","4.490000"
"4.99","553","4.490000"
"4.99","553","4.490000"
"6.99","553","4.490000"
"4.99","553","4.490000"
"4.99","553","4.490000"
"4.99","553","4.490000"
"4.99","553","4.490000"
"4.99","554","4.626364"
"6.99","554","4.626364"
"6.99","554","4.626364"
"4.99","554","4.626364"
"5.99","554","4.626364"
"6.99","554","4.626364"
"7.99","554","4.626364"
"9.99","554","4.626364"
"8.99","554","4.626364"
"4.99","554","4.626364"
"4.99","554","4.626364"
"5.99","555","4.401765"
"7.99","555","4.401765"
"7.99","555","4.401765"
"4.99","555","4.401765"
"4.99","555","4.401765"
"4.99","555","4.401765"
"4.99","555","4.401765"
"6.99","555","4.401765"
"4.99","557","3.073333"
"4.99","557","3.073333"
"6.99","557","3.073333"
"3.99","557","3.073333"
"3.99","557","3.073333"
"4.99","557","3.073333"
"6.99","557","3.073333"
"5.99","557","3.073333"
"4.99","557","3.073333"
"4.99","558","4.847143"
"4.99","558","4.847143"
"4.99","558","4.847143"
"10.99","558","4.847143"
"9.99","558","4.847143"
"5.99","558","4.847143"
"6.99","558","4.847143"
"7.99","558","4.847143"
"9.99","558","4.847143"
"4.99","558","4.847143"
"4.99","558","4.847143"
"5.99","558","4.847143"
"6.99","558","4.847143"
"5.99","558","4.847143"
"7.99","558","4.847143"
"5.99","558","4.847143"
"4.99","560","4.423333"
"4.99","560","4.423333"
"9.99","560","4.423333"
"4.99","560","4.423333"
"4.99","560","4.423333"
"5.99","560","4.423333"
"4.99","560","4.423333"
"5.99","560","4.423333"
"4.99","560","4.423333"
"4.99","560","4.423333"
"7.99","560","4.423333"
"7.99","560","4.423333"
"4.99","560","4.423333"
"5.99","560","4.423333"
"4.99","560","4.423333"
"6.99","560","4.423333"
"5.98","560","4.423333"
"5.99","562","4.390000"
"4.99","562","4.390000"
"4.99","562","4.390000"
"5.99","562","4.390000"
"4.99","562","4.390000"
"6.99","562","4.390000"
"8.99","562","4.390000"
"6.99","562","4.390000"
"4.99","562","4.390000"
"5.99","562","4.390000"
"10.99","562","4.390000"
"5.99","566","4.166471"
"4.99","566","4.166471"
"5.99","566","4.166471"
"4.99","566","4.166471"
"4.99","566","4.166471"
"4.99","566","4.166471"
"9.99","566","4.166471"
"6.99","566","4.166471"
"6.99","566","4.166471"
"4.99","566","4.166471"
"4.99","566","4.166471"
"4.99","566","4.166471"
"6.99","566","4.166471"
"8.99","566","4.166471"
"4.99","566","4.166471"
"4.99","566","4.166471"
"7.99","572","4.350000"
"10.99","572","4.350000"
"4.99","572","4.350000"
"6.99","572","4.350000"
"4.99","572","4.350000"
"4.99","572","4.350000"
"6.99","572","4.350000"
"5.99","572","4.350000"
"4.99","572","4.350000"
"4.99","572","4.350000"
"4.99","572","4.350000"
"4.99","572","4.350000"
"6.99","572","4.350000"
"5.99","572","4.350000"
"4.99","573","4.162414"
"5.99","573","4.162414"
"7.99","573","4.162414"
"4.99","573","4.162414"
"5.99","573","4.162414"
"9.99","573","4.162414"
"7.99","573","4.162414"
"4.99","573","4.162414"
"10.99","573","4.162414"
"4.99","573","4.162414"
"5.99","573","4.162414"
"5.99","573","4.162414"
"6.99","573","4.162414"
"3.99","580","3.693704"
"6.99","580","3.693704"
"4.99","580","3.693704"
"3.99","580","3.693704"
"3.99","580","3.693704"
"5.99","580","3.693704"
"4.99","580","3.693704"
"3.99","580","3.693704"
"3.99","580","3.693704"
"8.99","580","3.693704"
"6.99","580","3.693704"
"6.99","580","3.693704"
"4.99","580","3.693704"
"4.99","581","3.990000"
"4.99","581","3.990000"
"4.99","581","3.990000"
"4.99","581","3.990000"
"5.99","581","3.990000"
"8.99","581","3.990000"
"4.99","581","3.990000"
"4.99","581","3.990000"
"7.99","581","3.990000"
"8.99","581","3.990000"
"4.99","581","3.990000"
"9.99","583","5.120435"
"5.99","583","5.120435"
"9.99","583","5.120435"
"5.99","583","5.120435"
"7.99","583","5.120435"
"6.99","583","5.120435"
"5.99","583","5.120435"
"7.99","583","5.120435"
"7.99","583","5.120435"
"7.99","585","4.906667"
"4.99","585","4.906667"
"4.99","585","4.906667"
"9.99","585","4.906667"
"4.99","585","4.906667"
"6.99","585","4.906667"
"4.99","585","4.906667"
"4.99","585","4.906667"
"8.99","585","4.906667"
"6.99","585","4.906667"
"9.99","585","4.906667"
"4.99","585","4.906667"
"6.99","585","4.906667"
"4.99","585","4.906667"
"4.99","586","3.411053"
"8.99","586","3.411053"
"6.99","586","3.411053"
"4.99","586","3.411053"
"4.99","586","3.411053"
"3.99","586","3.411053"
"4.99","587","4.182308"
"4.99","587","4.182308"
"4.99","587","4.182308"
"6.99","587","4.182308"
"8.99","587","4.182308"
"5.99","587","4.182308"
"6.99","587","4.182308"
"4.99","587","4.182308"
"5.99","587","4.182308"
"4.99","587","4.182308"
"4.99","587","4.182308"
"4.99","587","4.182308"
"6.99","587","4.182308"
"4.99","587","4.182308"
"4.99","588","3.990000"
"6.99","588","3.990000"
"7.99","588","3.990000"
"4.99","588","3.990000"
"5.99","588","3.990000"
"4.99","588","3.990000"
"4.99","588","3.990000"
"4.99","588","3.990000"
"4.99","588","3.990000"
"4.99","588","3.990000"
"4.99","588","3.990000"
"4.99","588","3.990000"
"4.99","588","3.990000"
"4.99","589","4.632857"
"4.99","589","4.632857"
"4.99","589","4.632857"
"4.99","589","4.632857"
"8.99","589","4.632857"
"8.99","589","4.632857"
"4.99","589","4.632857"
"9.99","589","4.632857"
"4.99","589","4.632857"
"4.99","589","4.632857"
"4.99","589","4.632857"
"7.99","589","4.632857"
"8.99","589","4.632857"
"6.99","589","4.632857"
"6.99","589","4.632857"
"5.99","589","4.632857"
"11.99","591","4.990000"
"6.99","591","4.990000"
"5.99","591","4.990000"
"6.99","591","4.990000"
"8.99","591","4.990000"
"5.99","591","4.990000"
"5.99","591","4.990000"
"5.99","591","4.990000"
"5.99","591","4.990000"
"9.99","591","4.990000"
"6.99","592","3.852069"
"5.99","592","3.852069"
"7.99","592","3.852069"
"11.99","592","3.852069"
"9.99","592","3.852069"
"3.99","592","3.852069"
"4.99","592","3.852069"
"4.99","592","3.852069"
"3.99","592","3.852069"
"6.99","592","3.852069"
"8.99","592","3.852069"
"3.99","592","3.852069"
"4.99","594","4.841852"
"8.99","594","4.841852"
"6.99","594","4.841852"
"5.99","594","4.841852"
"4.99","594","4.841852"
"6.99","594","4.841852"
"4.99","594","4.841852"
"5.99","594","4.841852"
"6.99","594","4.841852"
"8.99","594","4.841852"
"5.99","594","4.841852"
"7.99","594","4.841852"
"4.99","594","4.841852"
"8.99","594","4.841852"
"4.99","594","4.841852"
"4.99","594","4.841852"
"6.99","595","3.923333"
"4.99","595","3.923333"
"9.99","595","3.923333"
"4.99","595","3.923333"
"4.99","595","3.923333"
"6.99","595","3.923333"
"6.99","595","3.923333"
"4.99","595","3.923333"
"4.99","595","3.923333"
"3.99","595","3.923333"
"4.99","595","3.923333"
"4.99","595","3.923333"
"10.99","595","3.923333"
"4.99","596","3.454286"
"4.99","596","3.454286"
"6.99","596","3.454286"
"3.99","596","3.454286"
"4.99","596","3.454286"
"4.99","596","3.454286"
"3.99","596","3.454286"
"4.99","596","3.454286"
"4.99","596","3.454286"
"3.99","596","3.454286"
"4.99","596","3.454286"
"4.99","596","3.454286"
"4.99","596","3.454286"
"3.99","596","3.454286"
"6.99","596","3.454286"
"8.99","597","3.990000"
"4.99","597","3.990000"
"4.99","597","3.990000"
"4.99","597","3.990000"
"4.99","597","3.990000"
"4.99","597","3.990000"
"5.99","597","3.990000"
"4.99","597","3.990000"
"5.99","597","3.990000"
"4.99","597","3.990000"
"6.99","597","3.990000"
"4.99","597","3.990000"
"4.99","597","3.990000"
"6.99","598","3.808182"
"4.99","598","3.808182"
"4.99","598","3.808182"
"5.99","598","3.808182"
"4.99","598","3.808182"
"4.99","598","3.808182"
"3.99","598","3.808182"
"6.99","598","3.808182"
"5.99","598","3.808182"
"4.99","598","3.808182"
"4.99","598","3.808182"
"7.99","598","3.808182"
"4.99","4","3.717273"
"5.99","4","3.717273"
"3.99","4","3.717273"
"5.99","4","3.717273"
"5.99","4","3.717273"
"4.99","4","3.717273"
"8.99","4","3.717273"
"6.99","4","3.717273"
"4.99","4","3.717273"
"4.99","6","3.347143"
"3.99","6","3.347143"
"5.99","6","3.347143"
"7.99","6","3.347143"
"3.99","6","3.347143"
"6.99","6","3.347143"
"6.99","6","3.347143"
"7.99","6","3.347143"
"4.99","6","3.347143"
"5.99","6","3.347143"
"6.99","8","3.865000"
"5.99","8","3.865000"
"4.99","8","3.865000"
"5.99","8","3.865000"
"3.99","8","3.865000"
"3.99","8","3.865000"
"4.99","8","3.865000"
"9.99","8","3.865000"
"7.99","8","3.865000"
"4.99","8","3.865000"
"4.99","9","3.903043"
"4.99","9","3.903043"
"7.99","9","3.903043"
"4.99","9","3.903043"
"4.99","9","3.903043"
"5.99","9","3.903043"
"4.99","9","3.903043"
"4.99","9","3.903043"
"5.99","9","3.903043"
"4.99","9","3.903043"
"7.99","9","3.903043"
"4.99","9","3.903043"
"6.99","11","4.448333"
"6.99","11","4.448333"
"7.99","11","4.448333"
"4.99","11","4.448333"
"5.99","11","4.448333"
"6.99","11","4.448333"
"4.99","11","4.448333"
"4.99","11","4.448333"
"9.99","11","4.448333"
"6.99","11","4.448333"
"4.99","11","4.448333"
"6.99","11","4.448333"
"5.99","11","4.448333"
"4.99","11","4.448333"
"4.99","13","4.878889"
"8.99","13","4.878889"
"8.99","13","4.878889"
"11.99","13","4.878889"
"9.99","13","4.878889"
"7.99","13","4.878889"
"4.99","13","4.878889"
"4.99","13","4.878889"
"5.99","13","4.878889"
"7.99","13","4.878889"
"4.99","13","4.878889"
"9.99","13","4.878889"
"7.99","13","4.878889"
"4.99","13","4.878889"
"9.99","14","4.204286"
"5.99","14","4.204286"
"4.99","14","4.204286"
"7.99","14","4.204286"
"4.99","14","4.204286"
"7.99","14","4.204286"
"6.99","14","4.204286"
"4.99","14","4.204286"
"4.99","14","4.204286"
"6.99","14","4.204286"
"4.99","14","4.204286"
"4.99","14","4.204286"
"6.99","14","4.204286"
"4.99","14","4.204286"
"6.99","16","4.162414"
"7.99","16","4.162414"
"7.99","16","4.162414"
"4.99","16","4.162414"
"4.99","16","4.162414"
"5.99","16","4.162414"
"5.99","16","4.162414"
"4.99","16","4.162414"
"7.99","16","4.162414"
"4.99","16","4.162414"
"4.99","16","4.162414"
"6.99","16","4.162414"
"8.99","16","4.162414"
"4.99","18","4.171818"
"4.99","18","4.171818"
"5.99","18","4.171818"
"4.99","18","4.171818"
"5.99","18","4.171818"
"8.99","18","4.171818"
"4.99","18","4.171818"
"4.99","18","4.171818"
"4.99","18","4.171818"
"4.99","18","4.171818"
"4.99","18","4.171818"
"4.99","18","4.171818"
"6.99","20","3.856667"
"3.99","20","3.856667"
"4.99","20","3.856667"
"4.99","20","3.856667"
"3.99","20","3.856667"
"6.99","20","3.856667"
"4.99","20","3.856667"
"5.99","20","3.856667"
"4.99","20","3.856667"
"3.99","20","3.856667"
"4.99","20","3.856667"
"7.99","20","3.856667"
"4.99","20","3.856667"
"4.99","20","3.856667"
"6.99","20","3.856667"
"8.99","23","3.990000"
"5.99","23","3.990000"
"4.99","23","3.990000"
"5.99","23","3.990000"
"7.99","23","3.990000"
"5.99","23","3.990000"
"9.99","23","3.990000"
"6.99","23","3.990000"
"4.99","23","3.990000"
"6.99","23","3.990000"
"6.99","24","3.830000"
"4.99","24","3.830000"
"5.99","24","3.830000"
"7.99","24","3.830000"
"7.99","24","3.830000"
"4.99","24","3.830000"
"4.99","24","3.830000"
"8.99","24","3.830000"
"4.99","24","3.830000"
"4.99","24","3.830000"
"5.99","26","4.490000"
"4.99","26","4.490000"
"9.99","26","4.490000"
"6.99","26","4.490000"
"4.99","26","4.490000"
"4.99","26","4.490000"
"4.99","26","4.490000"
"4.99","26","4.490000"
"6.99","26","4.490000"
"6.99","26","4.490000"
"4.99","26","4.490000"
"5.99","26","4.490000"
"4.99","26","4.490000"
"4.99","26","4.490000"
"8.99","26","4.490000"
"7.99","26","4.490000"
"7.99","26","4.490000"
"4.99","27","4.086774"
"4.99","27","4.086774"
"4.99","27","4.086774"
"5.99","27","4.086774"
"4.99","27","4.086774"
"5.99","27","4.086774"
"4.99","27","4.086774"
"5.99","27","4.086774"
"7.99","27","4.086774"
"4.99","27","4.086774"
"7.99","27","4.086774"
"4.99","27","4.086774"
"8.99","27","4.086774"
"6.99","27","4.086774"
"5.99","27","4.086774"
"4.99","27","4.086774"
"7.99","29","3.906667"
"6.99","29","3.906667"
"10.99","29","3.906667"
"3.99","29","3.906667"
"6.99","29","3.906667"
"4.99","29","3.906667"
"4.99","29","3.906667"
"5.99","29","3.906667"
"4.99","29","3.906667"
"4.99","29","3.906667"
"6.99","29","3.906667"
"6.99","29","3.906667"
"3.99","29","3.906667"
"4.99","29","3.906667"
"7.99","29","3.906667"
"5.99","29","3.906667"
"4.99","31","4.028462"
"6.99","31","4.028462"
"7.99","31","4.028462"
"4.99","31","4.028462"
"4.99","31","4.028462"
"4.99","31","4.028462"
"6.99","31","4.028462"
"9.99","31","4.028462"
"4.99","31","4.028462"
"4.99","31","4.028462"
"6.99","31","4.028462"
"6.99","31","4.028462"
"10.99","33","4.370952"
"8.99","33","4.370952"
"5.99","33","4.370952"
"4.99","33","4.370952"
"4.99","33","4.370952"
"4.99","33","4.370952"
"4.99","33","4.370952"
"4.99","33","4.370952"
"7.99","33","4.370952"
"7.99","33","4.370952"
"5.99","33","4.370952"
"4.99","34","3.740000"
"5.99","34","3.740000"
"3.99","34","3.740000"
"4.99","34","3.740000"
"4.99","34","3.740000"
"5.99","34","3.740000"
"3.99","34","3.740000"
"4.99","34","3.740000"
"4.99","34","3.740000"
"4.99","34","3.740000"
"5.99","34","3.740000"
"7.99","34","3.740000"
"6.99","35","4.052500"
"4.99","35","4.052500"
"4.99","35","4.052500"
"4.99","35","4.052500"
"5.99","35","4.052500"
"5.99","35","4.052500"
"4.99","35","4.052500"
"4.99","35","4.052500"
"4.99","35","4.052500"
"4.99","35","4.052500"
"6.99","35","4.052500"
"5.99","35","4.052500"
"6.99","35","4.052500"
"7.99","35","4.052500"
"4.99","35","4.052500"
"4.99","35","4.052500"
"4.99","35","4.052500"
"4.99","36","3.434444"
"4.99","36","3.434444"
"6.99","36","3.434444"
"6.99","36","3.434444"
"4.99","36","3.434444"
"6.99","36","3.434444"
"4.99","36","3.434444"
"4.99","36","3.434444"
"4.99","36","3.434444"
"9.99","36","3.434444"
"4.99","36","3.434444"
"4.99","40","4.101111"
"7.99","40","4.101111"
"4.99","40","4.101111"
"5.99","40","4.101111"
"8.99","40","4.101111"
"4.99","40","4.101111"
"6.99","40","4.101111"
"9.99","40","4.101111"
"6.99","40","4.101111"
"5.99","40","4.101111"
"6.99","40","4.101111"
"5.99","42","3.923333"
"3.99","42","3.923333"
"4.99","42","3.923333"
"4.99","42","3.923333"
"5.99","42","3.923333"
"3.99","42","3.923333"
"3.99","42","3.923333"
"6.99","42","3.923333"
"3.99","42","3.923333"
"3.99","42","3.923333"
"3.99","42","3.923333"
"6.99","42","3.923333"
"5.99","42","3.923333"
"4.99","42","3.923333"
"7.99","42","3.923333"
"5.98","42","3.923333"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"4.99","43","4.156667"
"6.99","43","4.156667"
"4.99","46","4.195882"
"4.99","46","4.195882"
"4.99","46","4.195882"
"8.99","46","4.195882"
"4.99","46","4.195882"
"4.99","46","4.195882"
"4.99","46","4.195882"
"4.99","46","4.195882"
"8.99","46","4.195882"
"4.99","46","4.195882"
"4.99","46","4.195882"
"5.99","46","4.195882"
"4.99","46","4.195882"
"4.99","46","4.195882"
"4.99","46","4.195882"
"4.99","46","4.195882"
"6.99","46","4.195882"
"4.99","46","4.195882"
"5.99","46","4.195882"
"4.99","49","4.668571"
"9.99","49","4.668571"
"6.99","49","4.668571"
"4.99","49","4.668571"
"4.99","49","4.668571"
"4.99","49","4.668571"
"6.99","49","4.668571"
"7.99","49","4.668571"
"4.99","49","4.668571"
"4.99","49","4.668571"
"8.99","49","4.668571"
"10.99","49","4.668571"
"4.99","49","4.668571"
"4.99","49","4.668571"
"5.99","49","4.668571"
"6.99","49","4.668571"
"4.99","55","4.580909"
"9.99","55","4.580909"
"4.99","55","4.580909"
"4.99","55","4.580909"
"4.99","55","4.580909"
"7.99","55","4.580909"
"4.99","55","4.580909"
"6.99","55","4.580909"
"5.99","55","4.580909"
"4.99","55","4.580909"
"4.99","55","4.580909"
"6.99","55","4.580909"
"4.99","55","4.580909"
"9.99","57","4.097143"
"4.99","57","4.097143"
"5.99","57","4.097143"
"4.99","57","4.097143"
"7.99","57","4.097143"
"4.99","57","4.097143"
"4.99","57","4.097143"
"4.99","57","4.097143"
"4.99","57","4.097143"
"4.99","57","4.097143"
"5.99","57","4.097143"
"4.99","57","4.097143"
"5.99","57","4.097143"
"9.99","57","4.097143"
"9.99","57","4.097143"
"7.99","61","4.204286"
"6.99","61","4.204286"
"4.99","61","4.204286"
"6.99","61","4.204286"
"9.99","61","4.204286"
"6.99","61","4.204286"
"4.99","64","3.050606"
"4.99","64","3.050606"
"5.99","64","3.050606"
"5.99","64","3.050606"
"3.99","64","3.050606"
"4.99","64","3.050606"
"6.99","64","3.050606"
"3.99","64","3.050606"
"4.99","64","3.050606"
"4.99","64","3.050606"
"5.99","64","3.050606"
"4.99","64","3.050606"
"4.99","65","4.717273"
"7.99","65","4.717273"
"4.99","65","4.717273"
"4.99","65","4.717273"
"4.99","65","4.717273"
"6.99","65","4.717273"
"5.99","65","4.717273"
"5.99","65","4.717273"
"8.99","65","4.717273"
"4.99","65","4.717273"
"7.99","65","4.717273"
"6.99","65","4.717273"
"6.99","65","4.717273"
"4.99","66","4.254706"
"4.99","66","4.254706"
"4.99","66","4.254706"
"6.99","66","4.254706"
"4.99","66","4.254706"
"4.99","66","4.254706"
"6.99","66","4.254706"
"5.99","66","4.254706"
"8.99","66","4.254706"
"5.99","66","4.254706"
"5.99","66","4.254706"
"5.99","66","4.254706"
"5.99","66","4.254706"
"6.99","66","4.254706"
"4.99","66","4.254706"
"8.99","66","4.254706"
"4.99","69","3.870000"
"4.99","69","3.870000"
"8.99","69","3.870000"
"3.99","69","3.870000"
"4.99","69","3.870000"
"6.99","69","3.870000"
"6.99","69","3.870000"
"6.99","69","3.870000"
"3.99","69","3.870000"
"5.99","69","3.870000"
"5.99","69","3.870000"
"3.99","69","3.870000"
"4.99","70","4.490000"
"4.99","70","4.490000"
"5.99","70","4.490000"
"4.99","70","4.490000"
"7.99","70","4.490000"
"9.99","70","4.490000"
"4.99","70","4.490000"
"4.99","70","4.490000"
"6.99","70","4.490000"
"4.99","70","4.490000"
"4.99","72","3.323333"
"4.99","72","3.323333"
"4.99","72","3.323333"
"4.99","72","3.323333"
"4.99","72","3.323333"
"4.99","72","3.323333"
"4.99","72","3.323333"
"5.99","72","3.323333"
"4.99","72","3.323333"
"6.99","72","3.323333"
"5.99","72","3.323333"
"4.99","72","3.323333"
"4.99","72","3.323333"
"4.99","72","3.323333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"9.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"4.99","73","4.073333"
"4.99","75","3.794878"
"4.99","75","3.794878"
"7.99","75","3.794878"
"4.99","75","3.794878"
"6.99","75","3.794878"
"4.99","75","3.794878"
"5.99","75","3.794878"
"3.99","75","3.794878"
"4.99","75","3.794878"
"6.99","75","3.794878"
"5.99","75","3.794878"
"4.99","75","3.794878"
"4.99","75","3.794878"
"9.99","75","3.794878"
"5.99","75","3.794878"
"3.99","75","3.794878"
"4.99","75","3.794878"
"5.99","75","3.794878"
"4.99","75","3.794878"
"5.99","75","3.794878"
"8.97","75","3.794878"
"6.99","76","3.381304"
"4.99","76","3.381304"
"6.99","76","3.381304"
"3.99","76","3.381304"
"4.99","76","3.381304"
"7.99","76","3.381304"
"3.99","76","3.381304"
"4.99","76","3.381304"
"10.99","76","3.381304"
"5.99","77","3.597143"
"4.99","77","3.597143"
"3.99","77","3.597143"
"8.99","77","3.597143"
"3.99","77","3.597143"
"4.99","77","3.597143"
"4.99","77","3.597143"
"7.99","77","3.597143"
"6.99","77","3.597143"
"9.99","77","3.597143"
"4.99","77","3.597143"
"6.99","84","4.293030"
"4.99","84","4.293030"
"4.99","84","4.293030"
"5.99","84","4.293030"
"6.99","84","4.293030"
"6.99","84","4.293030"
"5.99","84","4.293030"
"5.99","84","4.293030"
"9.99","84","4.293030"
"4.99","84","4.293030"
"8.99","84","4.293030"
"4.99","84","4.293030"
"4.99","84","4.293030"
"7.99","84","4.293030"
"4.99","84","4.293030"
"4.99","84","4.293030"
"5.99","84","4.293030"
"4.99","84","4.293030"
"9.99","85","3.816087"
"4.99","85","3.816087"
"5.99","85","3.816087"
"4.99","85","3.816087"
"3.99","85","3.816087"
"4.99","85","3.816087"
"7.99","85","3.816087"
"4.99","85","3.816087"
"4.99","85","3.816087"
"8.99","85","3.816087"
"4.99","85","3.816087"
"3.99","85","3.816087"
"4.99","86","4.505152"
"4.99","86","4.505152"
"4.99","86","4.505152"
"4.99","86","4.505152"
"4.99","86","4.505152"
"9.99","86","4.505152"
"8.99","86","4.505152"
"7.99","86","4.505152"
"10.99","86","4.505152"
"5.99","86","4.505152"
"4.99","86","4.505152"
"8.99","86","4.505152"
"4.99","86","4.505152"
"6.99","86","4.505152"
"4.99","86","4.505152"
"4.99","86","4.505152"
"4.99","86","4.505152"
"5.99","86","4.505152"
"7.99","88","4.180476"
"5.99","88","4.180476"
"5.99","88","4.180476"
"4.99","88","4.180476"
"5.99","88","4.180476"
"8.99","88","4.180476"
"6.99","88","4.180476"
"5.99","88","4.180476"
"4.99","88","4.180476"
"6.99","90","3.954286"
"3.99","90","3.954286"
"4.99","90","3.954286"
"3.99","90","3.954286"
"5.99","90","3.954286"
"5.99","90","3.954286"
"6.99","90","3.954286"
"9.99","90","3.954286"
"7.99","90","3.954286"
"4.99","90","3.954286"
"4.99","90","3.954286"
"4.99","90","3.954286"
"4.99","90","3.954286"
"4.99","90","3.954286"
"7.99","90","3.954286"
"5.99","91","3.247143"
"4.99","91","3.247143"
"3.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"4.99","91","3.247143"
"5.99","92","4.775714"
"4.99","92","4.775714"
"4.99","92","4.775714"
"8.99","92","4.775714"
"8.99","92","4.775714"
"7.99","92","4.775714"
"4.99","92","4.775714"
"5.99","92","4.775714"
"7.99","92","4.775714"
"6.99","92","4.775714"
"6.99","92","4.775714"
"4.99","92","4.775714"
"4.99","92","4.775714"
"4.99","92","4.775714"
"4.99","92","4.775714"
"4.99","92","4.775714"
"4.99","92","4.775714"
"5.99","92","4.775714"
"4.99","92","4.775714"
"4.99","95","4.323333"
"4.99","95","4.323333"
"5.99","95","4.323333"
"5.99","95","4.323333"
"4.99","95","4.323333"
"6.99","95","4.323333"
"6.99","95","4.323333"
"4.99","95","4.323333"
"5.99","95","4.323333"
"7.99","95","4.323333"
"4.99","95","4.323333"
"4.99","97","3.267778"
"4.99","97","3.267778"
"4.99","97","3.267778"
"4.99","97","3.267778"
"4.99","97","3.267778"
"5.99","97","3.267778"
"4.99","97","3.267778"
"4.99","97","3.267778"
"4.99","99","3.823333"
"6.99","99","3.823333"
"4.99","99","3.823333"
"4.99","99","3.823333"
"3.99","99","3.823333"
"4.99","99","3.823333"
"4.99","99","3.823333"
"7.99","99","3.823333"
"7.99","99","3.823333"
"4.99","99","3.823333"
"8.99","99","3.823333"
"5.99","109","4.143846"
"7.99","109","4.143846"
"4.99","109","4.143846"
"6.99","109","4.143846"
"5.99","109","4.143846"
"5.99","109","4.143846"
"4.99","109","4.143846"
"6.99","109","4.143846"
"6.99","109","4.143846"
"7.99","109","4.143846"
"7.99","110","4.275714"
"8.99","110","4.275714"
"4.99","110","4.275714"
"4.99","110","4.275714"
"4.99","110","4.275714"
"7.99","110","4.275714"
"4.99","112","4.456667"
"4.99","112","4.456667"
"4.99","112","4.456667"
"4.99","112","4.456667"
"4.99","112","4.456667"
"4.99","112","4.456667"
"6.99","112","4.456667"
"4.99","112","4.456667"
"5.99","112","4.456667"
"5.99","112","4.456667"
"7.99","112","4.456667"
"4.99","112","4.456667"
"8.99","112","4.456667"
"5.99","112","4.456667"
"4.99","112","4.456667"
"8.99","112","4.456667"
"4.99","113","3.921034"
"8.99","113","3.921034"
"6.99","113","3.921034"
"5.99","113","3.921034"
"4.99","113","3.921034"
"5.99","113","3.921034"
"5.99","113","3.921034"
"6.99","113","3.921034"
"4.99","113","3.921034"
"7.99","113","3.921034"
"5.99","113","3.921034"
"5.99","113","3.921034"
"3.99","113","3.921034"
"4.99","114","4.232424"
"4.99","114","4.232424"
"7.99","114","4.232424"
"5.99","114","4.232424"
"4.99","114","4.232424"
"4.99","114","4.232424"
"4.99","114","4.232424"
"5.99","114","4.232424"
"4.99","114","4.232424"
"10.99","114","4.232424"
"4.99","114","4.232424"
